,time,voltage,delp_mmh2o,delp_pa,velocity,di_sig
438,4.38,1.635601,40.310715,395.44812,25.629875,0.307948
439,4.39,1.518451,37.334286,366.24933,24.665514,-0.907749
440,4.4,1.606313,39.566593,388.1483,25.392216,0.008347
441,4.41,1.694174,41.798878,410.047,26.098682,0.898936
442,4.42,1.606313,39.566593,388.1483,25.392216,0.008347
443,4.43,1.562383,38.450466,377.19907,25.031511,-0.446366
444,4.44,1.738107,42.915085,420.99698,26.444859,1.335334
445,4.45,1.708819,42.170963,413.69717,26.214588,1.045049
446,4.46,1.562383,38.450466,377.19907,25.031511,-0.446366
447,4.47,1.650245,40.682774,399.09802,25.747885,0.456712
448,4.48,1.547739,38.078403,373.54916,24.910109,-0.599407
449,4.49,1.67953,41.42682,406.3971,25.982267,0.752181
450,4.5,1.723463,42.543026,417.34708,26.329975,1.190509
451,4.51,1.591669,39.194534,384.49838,25.272547,-0.142509
452,4.52,1.518451,37.334286,366.24933,24.665514,-0.907749
453,4.53,1.606313,39.566593,388.1483,25.392216,0.008347
454,4.54,1.620957,39.938656,391.7982,25.511322,0.158497
455,4.55,1.67953,41.42682,406.3971,25.982267,0.752181
456,4.56,1.547739,38.078403,373.54916,24.910109,-0.599407
457,4.57,1.591669,39.194534,384.49838,25.272547,-0.142509
458,4.58,1.723463,42.543026,417.34708,26.329975,1.190509
459,4.59,1.782036,44.03119,431.94595,26.78653,1.766054
460,4.6,1.635601,40.310715,395.44812,25.629875,0.307948
461,4.61,1.562383,38.450466,377.19907,25.031511,-0.446366
462,4.62,1.405043,34.452927,337.98322,23.694597,-2.131711
463,4.63,1.591669,39.194534,384.49838,25.272547,-0.142509
464,4.64,1.708819,42.170963,413.69717,26.214588,1.045049
465,4.65,1.577027,38.822525,380.84897,25.152327,-0.294063
466,4.66,1.50381,36.9623,362.60016,24.542328,-1.063041
467,4.67,1.459878,35.84612,351.65045,24.168924,-1.533761
468,4.68,1.669922,41.18271,404.00238,25.905603,0.655536
469,4.69,1.723463,42.543026,417.34708,26.329975,1.190509
470,4.7,1.67953,41.42682,406.3971,25.982267,0.752181
471,4.71,1.50381,36.9623,362.60016,24.542328,-1.063041
472,4.72,1.591669,39.194534,384.49838,25.272547,-0.142509
473,4.73,1.577027,38.822525,380.84897,25.152327,-0.294063
474,4.74,1.577027,38.822525,380.84897,25.152327,-0.294063
475,4.75,1.635601,40.310715,395.44812,25.629875,0.307948
476,4.76,1.68457,41.55487,407.6533,26.022392,0.802764
477,4.77,1.547739,38.078403,373.54916,24.910109,-0.599407
478,4.78,1.499023,36.84068,361.40704,24.501917,-1.113984
479,4.79,1.459878,35.84612,351.65045,24.168924,-1.533761
480,4.8,1.694336,41.802994,410.08737,26.099966,0.900556
481,4.81,1.679687,41.43081,406.43622,25.983519,0.753758
482,4.82,1.52832,37.585026,368.7091,24.748203,-0.803509
483,4.83,1.523437,37.460964,367.49207,24.707325,-0.855041
484,4.84,1.635601,40.310715,395.44812,25.629875,0.307948
485,4.85,1.71875,42.423283,416.1724,26.292894,1.143764
486,4.86,1.679687,41.43081,406.43622,25.983519,0.753758
487,4.87,1.430592,35.10205,344.3511,23.916769,-1.851635
488,4.88,1.518451,37.334286,366.24933,24.665514,-0.907749
489,4.89,1.52832,37.585026,368.7091,24.748203,-0.803509
490,4.9,1.606313,39.566593,388.1483,25.392216,0.008347
491,4.91,1.606313,39.566593,388.1483,25.392216,0.008347
492,4.92,1.752748,43.287067,424.64615,26.559221,1.479503
493,4.93,1.562383,38.450466,377.19907,25.031511,-0.446366
494,4.94,1.606313,39.566593,388.1483,25.392216,0.008347
495,4.95,1.547739,38.078403,373.54916,24.910109,-0.599407
496,4.96,1.562383,38.450466,377.19907,25.031511,-0.446366
497,4.97,1.445233,35.474033,348.00027,24.04316,-1.692303
498,4.98,1.679687,41.43081,406.43622,25.983519,0.753758
499,4.99,1.50381,36.9623,362.60016,24.542328,-1.063041
500,5.0,1.577027,38.822525,380.84897,25.152327,-0.294063
501,5.01,1.67953,41.42682,406.3971,25.982267,0.752181
502,5.02,1.738107,42.915085,420.99698,26.444859,1.335334
503,5.03,1.738107,42.915085,420.99698,26.444859,1.335334
504,5.04,1.67953,41.42682,406.3971,25.982267,0.752181
505,5.05,1.577027,38.822525,380.84897,25.152327,-0.294063
506,5.06,1.577027,38.822525,380.84897,25.152327,-0.294063
507,5.07,1.694174,41.798878,410.047,26.098682,0.898936
508,5.08,1.562383,38.450466,377.19907,25.031511,-0.446366
509,5.09,1.538086,37.833153,371.14322,24.82976,-0.700698
510,5.1,1.430592,35.10205,344.3511,23.916769,-1.851635
511,5.11,1.547739,38.078403,373.54916,24.910109,-0.599407
512,5.12,1.50381,36.9623,362.60016,24.542328,-1.063041
513,5.13,1.708819,42.170963,413.69717,26.214588,1.045049
514,5.14,1.782036,44.03119,431.94595,26.78653,1.766054
515,5.15,1.538086,37.833153,371.14322,24.82976,-0.700698
516,5.16,1.518555,37.336926,366.27524,24.666388,-0.906649
517,5.17,1.782036,44.03119,431.94595,26.78653,1.766054
518,5.18,1.577027,38.822525,380.84897,25.152327,-0.294063
519,5.19,1.547739,38.078403,373.54916,24.910109,-0.599407
520,5.2,1.738107,42.915085,420.99698,26.444859,1.335334
521,5.21,1.459878,35.84612,351.65045,24.168924,-1.533761
522,5.22,1.538086,37.833153,371.14322,24.82976,-0.700698
523,5.23,1.547739,38.078403,373.54916,24.910109,-0.599407
524,5.24,1.723463,42.543026,417.34708,26.329975,1.190509
525,5.25,1.694174,41.798878,410.047,26.098682,0.898936
526,5.26,1.67953,41.42682,406.3971,25.982267,0.752181
527,5.27,1.459878,35.84612,351.65045,24.168924,-1.533761
528,5.28,1.533095,37.706345,369.89923,24.788113,-0.753198
529,5.29,1.635601,40.310715,395.44812,25.629875,0.307948
530,5.3,1.547739,38.078403,373.54916,24.910109,-0.599407
531,5.31,1.533095,37.706345,369.89923,24.788113,-0.753198
532,5.32,1.591669,39.194534,384.49838,25.272547,-0.142509
533,5.33,1.723463,42.543026,417.34708,26.329975,1.190509
534,5.34,1.68457,41.55487,407.6533,26.022392,0.802764
535,5.35,1.547739,38.078403,373.54916,24.910109,-0.599407
536,5.36,1.50381,36.9623,362.60016,24.542328,-1.063041
537,5.37,1.430592,35.10205,344.3511,23.916769,-1.851635
538,5.38,1.591669,39.194534,384.49838,25.272547,-0.142509
539,5.39,1.713867,42.299217,414.95532,26.25442,1.095263
540,5.4,1.669922,41.18271,404.00238,25.905603,0.655536
541,5.41,1.513672,37.212864,365.0582,24.625372,-0.958353
542,5.42,1.459878,35.84612,351.65045,24.168924,-1.533761
543,5.43,1.782036,44.03119,431.94595,26.78653,1.766054
544,5.44,1.620957,39.938656,391.7982,25.511322,0.158497
545,5.45,1.547739,38.078403,373.54916,24.910109,-0.599407
546,5.46,1.591669,39.194534,384.49838,25.272547,-0.142509
547,5.47,1.635601,40.310715,395.44812,25.629875,0.307948
548,5.48,1.489166,36.59024,358.95026,24.418495,-1.219148
549,5.49,1.723463,42.543026,417.34708,26.329975,1.190509
550,5.5,1.620957,39.938656,391.7982,25.511322,0.158497
551,5.51,1.562383,38.450466,377.19907,25.031511,-0.446366
552,5.52,1.533095,37.706345,369.89923,24.788113,-0.753198
553,5.53,1.620957,39.938656,391.7982,25.511322,0.158497
554,5.54,1.650245,40.682774,399.09802,25.747885,0.456712
555,5.55,1.708984,42.175156,413.73828,26.21589,1.046691
556,5.56,1.562383,38.450466,377.19907,25.031511,-0.446366
557,5.57,1.430592,35.10205,344.3511,23.916769,-1.851635
558,5.58,1.542969,37.957214,372.36026,24.870438,-0.649419
559,5.59,1.68457,41.55487,407.6533,26.022392,0.802764
560,5.6,1.606313,39.566593,388.1483,25.392216,0.008347
561,5.61,1.723463,42.543026,417.34708,26.329975,1.190509
562,5.62,1.67953,41.42682,406.3971,25.982267,0.752181
563,5.63,1.635601,40.310715,395.44812,25.629875,0.307948
564,5.64,1.489166,36.59024,358.95026,24.418495,-1.219148
565,5.65,1.411756,34.623486,339.65637,23.753174,-2.057867
566,5.66,1.738281,42.919506,421.04034,26.44622,1.337051
567,5.67,1.738107,42.915085,420.99698,26.444859,1.335334
568,5.68,1.479492,36.34445,356.5391,24.336344,-1.32271
569,5.69,1.445233,35.474033,348.00027,24.04316,-1.692303
570,5.7,1.713867,42.299217,414.95532,26.25442,1.095263
571,5.71,1.782036,44.03119,431.94595,26.78653,1.766054
572,5.72,1.459878,35.84612,351.65045,24.168924,-1.533761
573,5.73,1.664889,41.054836,402.74792,25.865353,0.604796
574,5.74,1.635601,40.310715,395.44812,25.629875,0.307948
575,5.75,1.562383,38.450466,377.19907,25.031511,-0.446366
576,5.76,1.474522,36.21818,355.30035,24.294031,-1.37605
577,5.77,1.694174,41.798878,410.047,26.098682,0.898936
578,5.78,1.533095,37.706345,369.89923,24.788113,-0.753198
579,5.79,1.591669,39.194534,384.49838,25.272547,-0.142509
580,5.8,1.650245,40.682774,399.09802,25.747885,0.456712
581,5.81,1.591669,39.194534,384.49838,25.272547,-0.142509
582,5.82,1.50381,36.9623,362.60016,24.542328,-1.063041
583,5.83,1.562383,38.450466,377.19907,25.031511,-0.446366
584,5.84,1.50381,36.9623,362.60016,24.542328,-1.063041
585,5.85,1.767392,43.65913,428.29605,26.673119,1.623084
586,5.86,1.620957,39.938656,391.7982,25.511322,0.158497
587,5.87,1.459878,35.84612,351.65045,24.168924,-1.533761
588,5.88,1.533095,37.706345,369.89923,24.788113,-0.753198
589,5.89,1.635601,40.310715,395.44812,25.629875,0.307948
590,5.9,1.547739,38.078403,373.54916,24.910109,-0.599407
591,5.91,1.694174,41.798878,410.047,26.098682,0.898936
592,5.92,1.752748,43.287067,424.64615,26.559221,1.479503
593,5.93,1.518451,37.334286,366.24933,24.665514,-0.907749
594,5.94,1.430592,35.10205,344.3511,23.916769,-1.851635
595,5.95,1.489166,36.59024,358.95026,24.418495,-1.219148
596,5.96,1.738107,42.915085,420.99698,26.444859,1.335334
597,5.97,1.67953,41.42682,406.3971,25.982267,0.752181
598,5.98,1.542969,37.957214,372.36026,24.870438,-0.649419
599,5.99,1.562383,38.450466,377.19907,25.031511,-0.446366
600,6.0,1.620957,39.938656,391.7982,25.511322,0.158497
601,6.01,1.533095,37.706345,369.89923,24.788113,-0.753198
602,6.02,1.664889,41.054836,402.74792,25.865353,0.604796
603,6.03,1.738107,42.915085,420.99698,26.444859,1.335334
604,6.04,1.518451,37.334286,366.24933,24.665514,-0.907749
605,6.05,1.67953,41.42682,406.3971,25.982267,0.752181
606,6.06,1.664889,41.054836,402.74792,25.865353,0.604796
607,6.07,1.50381,36.9623,362.60016,24.542328,-1.063041
608,6.08,1.430592,35.10205,344.3511,23.916769,-1.851635
609,6.09,1.635601,40.310715,395.44812,25.629875,0.307948
610,6.1,1.669922,41.18271,404.00238,25.905603,0.655536
611,6.11,1.767392,43.65913,428.29605,26.673119,1.623084
612,6.12,1.523437,37.460964,367.49207,24.707325,-0.855041
613,6.13,1.503906,36.96474,362.62408,24.543139,-1.06202
614,6.14,1.689453,41.678932,408.87033,26.061209,0.851696
615,6.15,1.75293,43.29169,424.6915,26.56064,1.481292
616,6.16,1.518451,37.334286,366.24933,24.665514,-0.907749
617,6.17,1.508789,37.088802,363.84116,24.58429,-1.010143
618,6.18,1.67953,41.42682,406.3971,25.982267,0.752181
619,6.19,1.699219,41.927055,411.30444,26.138668,0.949343
620,6.2,1.67953,41.42682,406.3971,25.982267,0.752181
621,6.21,1.635601,40.310715,395.44812,25.629875,0.307948
622,6.22,1.518451,37.334286,366.24933,24.665514,-0.907749
623,6.23,1.459878,35.84612,351.65045,24.168924,-1.533761
624,6.24,1.738107,42.915085,420.99698,26.444859,1.335334
625,6.25,1.752748,43.287067,424.64615,26.559221,1.479503
626,6.26,1.67953,41.42682,406.3971,25.982267,0.752181
627,6.27,1.533203,37.709087,369.92615,24.789015,-0.752061
628,6.28,1.694174,41.798878,410.047,26.098682,0.898936
629,6.29,1.664889,41.054836,402.74792,25.865353,0.604796
630,6.3,1.562383,38.450466,377.19907,25.031511,-0.446366
631,6.31,1.606313,39.566593,388.1483,25.392216,0.008347
632,6.32,1.708819,42.170963,413.69717,26.214588,1.045049
633,6.33,1.620957,39.938656,391.7982,25.511322,0.158497
634,6.34,1.533095,37.706345,369.89923,24.788113,-0.753198
635,6.35,1.635601,40.310715,395.44812,25.629875,0.307948
636,6.36,1.699219,41.927055,411.30444,26.138668,0.949343
637,6.37,1.71875,42.423283,416.1724,26.292894,1.143764
638,6.38,1.489166,36.59024,358.95026,24.418495,-1.219148
639,6.39,1.52832,37.585026,368.7091,24.748203,-0.803509
640,6.4,1.708819,42.170963,413.69717,26.214588,1.045049
641,6.41,1.679687,41.43081,406.43622,25.983519,0.753758
642,6.42,1.533203,37.709087,369.92615,24.789015,-0.752061
643,6.43,1.474522,36.21818,355.30035,24.294031,-1.37605
644,6.44,1.71875,42.423283,416.1724,26.292894,1.143764
645,6.45,1.694174,41.798878,410.047,26.098682,0.898936
646,6.46,1.489166,36.59024,358.95026,24.418495,-1.219148
647,6.47,1.67953,41.42682,406.3971,25.982267,0.752181
648,6.48,1.674805,41.30677,405.21942,25.944593,0.704689
649,6.49,1.562383,38.450466,377.19907,25.031511,-0.446366
650,6.5,1.635601,40.310715,395.44812,25.629875,0.307948
651,6.51,1.679687,41.43081,406.43622,25.983519,0.753758
652,6.52,1.708819,42.170963,413.69717,26.214588,1.045049
653,6.53,1.533203,37.709087,369.92615,24.789015,-0.752061
654,6.54,1.518451,37.334286,366.24933,24.665514,-0.907749
655,6.55,1.650245,40.682774,399.09802,25.747885,0.456712
656,6.56,1.679687,41.43081,406.43622,25.983519,0.753758
657,6.57,1.577027,38.822525,380.84897,25.152327,-0.294063
658,6.58,1.489166,36.59024,358.95026,24.418495,-1.219148
659,6.59,1.694174,41.798878,410.047,26.098682,0.898936
660,6.6,1.591669,39.194534,384.49838,25.272547,-0.142509
661,6.61,1.533203,37.709087,369.92615,24.789015,-0.752061
662,6.62,1.694174,41.798878,410.047,26.098682,0.898936
663,6.63,1.708819,42.170963,413.69717,26.214588,1.045049
664,6.64,1.562383,38.450466,377.19907,25.031511,-0.446366
665,6.65,1.723463,42.543026,417.34708,26.329975,1.190509
666,6.66,1.694174,41.798878,410.047,26.098682,0.898936
667,6.67,1.430592,35.10205,344.3511,23.916769,-1.851635
668,6.68,1.533095,37.706345,369.89923,24.788113,-0.753198
669,6.69,1.533095,37.706345,369.89923,24.788113,-0.753198
670,6.7,1.50381,36.9623,362.60016,24.542328,-1.063041
671,6.71,1.518451,37.334286,366.24933,24.665514,-0.907749
672,6.72,1.669922,41.18271,404.00238,25.905603,0.655536
673,6.73,1.606313,39.566593,388.1483,25.392216,0.008347
674,6.74,1.577027,38.822525,380.84897,25.152327,-0.294063
675,6.75,1.533095,37.706345,369.89923,24.788113,-0.753198
676,6.76,1.669922,41.18271,404.00238,25.905603,0.655536
677,6.77,1.650245,40.682774,399.09802,25.747885,0.456712
678,6.78,1.635601,40.310715,395.44812,25.629875,0.307948
679,6.79,1.577027,38.822525,380.84897,25.152327,-0.294063
680,6.8,1.606313,39.566593,388.1483,25.392216,0.008347
681,6.81,1.459878,35.84612,351.65045,24.168924,-1.533761
682,6.82,1.694174,41.798878,410.047,26.098682,0.898936
683,6.83,1.669922,41.18271,404.00238,25.905603,0.655536
684,6.84,1.577027,38.822525,380.84897,25.152327,-0.294063
685,6.85,1.518451,37.334286,366.24933,24.665514,-0.907749
686,6.86,1.679687,41.43081,406.43622,25.983519,0.753758
687,6.87,1.577027,38.822525,380.84897,25.152327,-0.294063
688,6.88,1.518451,37.334286,366.24933,24.665514,-0.907749
689,6.89,1.591669,39.194534,384.49838,25.272547,-0.142509
690,6.9,1.606313,39.566593,388.1483,25.392216,0.008347
691,6.91,1.767392,43.65913,428.29605,26.673119,1.623084
692,6.92,1.782036,44.03119,431.94595,26.78653,1.766054
693,6.93,1.533095,37.706345,369.89923,24.788113,-0.753198
694,6.94,1.503906,36.96474,362.62408,24.543139,-1.06202
695,6.95,1.767392,43.65913,428.29605,26.673119,1.623084
696,6.96,1.68457,41.55487,407.6533,26.022392,0.802764
697,6.97,1.533203,37.709087,369.92615,24.789015,-0.752061
698,6.98,1.518451,37.334286,366.24933,24.665514,-0.907749
699,6.99,1.68457,41.55487,407.6533,26.022392,0.802764
700,7.0,1.650245,40.682774,399.09802,25.747885,0.456712
701,7.01,1.547739,38.078403,373.54916,24.910109,-0.599407
702,7.02,1.650245,40.682774,399.09802,25.747885,0.456712
703,7.03,1.591669,39.194534,384.49838,25.272547,-0.142509
704,7.04,1.489166,36.59024,358.95026,24.418495,-1.219148
705,7.05,1.694174,41.798878,410.047,26.098682,0.898936
706,7.06,1.738281,42.919506,421.04034,26.44622,1.337051
707,7.07,1.518451,37.334286,366.24933,24.665514,-0.907749
708,7.08,1.542969,37.957214,372.36026,24.870438,-0.649419
709,7.09,1.577027,38.822525,380.84897,25.152327,-0.294063
710,7.1,1.704102,42.05112,412.52148,26.17731,0.998058
711,7.11,1.694174,41.798878,410.047,26.098682,0.898936
712,7.12,1.474522,36.21818,355.30035,24.294031,-1.37605
713,7.13,1.52832,37.585026,368.7091,24.748203,-0.803509
714,7.14,1.674805,41.30677,405.21942,25.944593,0.704689
715,7.15,1.679687,41.43081,406.43622,25.983519,0.753758
716,7.16,1.591669,39.194534,384.49838,25.272547,-0.142509
717,7.17,1.664889,41.054836,402.74792,25.865353,0.604796
718,7.18,1.635601,40.310715,395.44812,25.629875,0.307948
719,7.19,1.577027,38.822525,380.84897,25.152327,-0.294063
720,7.2,1.767392,43.65913,428.29605,26.673119,1.623084
721,7.21,1.635601,40.310715,395.44812,25.629875,0.307948
722,7.22,1.591669,39.194534,384.49838,25.272547,-0.142509
723,7.23,1.67953,41.42682,406.3971,25.982267,0.752181
724,7.24,1.694174,41.798878,410.047,26.098682,0.898936
725,7.25,1.620957,39.938656,391.7982,25.511322,0.158497
726,7.26,1.518451,37.334286,366.24933,24.665514,-0.907749
727,7.27,1.767392,43.65913,428.29605,26.673119,1.623084
728,7.28,1.591669,39.194534,384.49838,25.272547,-0.142509
729,7.29,1.664889,41.054836,402.74792,25.865353,0.604796
730,7.3,1.459878,35.84612,351.65045,24.168924,-1.533761
731,7.31,1.708819,42.170963,413.69717,26.214588,1.045049
732,7.32,1.650245,40.682774,399.09802,25.747885,0.456712
733,7.33,1.738107,42.915085,420.99698,26.444859,1.335334
734,7.34,1.620957,39.938656,391.7982,25.511322,0.158497
735,7.35,1.606313,39.566593,388.1483,25.392216,0.008347
736,7.36,1.518451,37.334286,366.24933,24.665514,-0.907749
737,7.37,1.68457,41.55487,407.6533,26.022392,0.802764
738,7.38,1.782036,44.03119,431.94595,26.78653,1.766054
739,7.39,1.562383,38.450466,377.19907,25.031511,-0.446366
740,7.4,1.430592,35.10205,344.3511,23.916769,-1.851635
741,7.41,1.752748,43.287067,424.64615,26.559221,1.479503
742,7.42,1.694174,41.798878,410.047,26.098682,0.898936
743,7.43,1.562383,38.450466,377.19907,25.031511,-0.446366
744,7.44,1.723463,42.543026,417.34708,26.329975,1.190509
745,7.45,1.708984,42.175156,413.73828,26.21589,1.046691
746,7.46,1.52832,37.585026,368.7091,24.748203,-0.803509
747,7.47,1.533095,37.706345,369.89923,24.788113,-0.753198
748,7.48,1.723463,42.543026,417.34708,26.329975,1.190509
749,7.49,1.708819,42.170963,413.69717,26.214588,1.045049
750,7.5,1.459878,35.84612,351.65045,24.168924,-1.533761
751,7.51,1.523437,37.460964,367.49207,24.707325,-0.855041
752,7.52,1.782036,44.03119,431.94595,26.78653,1.766054
753,7.53,1.738281,42.919506,421.04034,26.44622,1.337051
754,7.54,1.767392,43.65913,428.29605,26.673119,1.623084
755,7.55,1.542969,37.957214,372.36026,24.870438,-0.649419
756,7.56,1.50381,36.9623,362.60016,24.542328,-1.063041
757,7.57,1.723463,42.543026,417.34708,26.329975,1.190509
758,7.58,1.708819,42.170963,413.69717,26.214588,1.045049
759,7.59,1.518451,37.334286,366.24933,24.665514,-0.907749
760,7.6,1.474522,36.21818,355.30035,24.294031,-1.37605
761,7.61,1.738107,42.915085,420.99698,26.444859,1.335334
762,7.62,1.650245,40.682774,399.09802,25.747885,0.456712
763,7.63,1.518451,37.334286,366.24933,24.665514,-0.907749
764,7.64,1.67953,41.42682,406.3971,25.982267,0.752181
765,7.65,1.723463,42.543026,417.34708,26.329975,1.190509
766,7.66,1.52832,37.585026,368.7091,24.748203,-0.803509
767,7.67,1.459878,35.84612,351.65045,24.168924,-1.533761
768,7.68,1.669922,41.18271,404.00238,25.905603,0.655536
769,7.69,1.679687,41.43081,406.43622,25.983519,0.753758
770,7.7,1.538086,37.833153,371.14322,24.82976,-0.700698
771,7.71,1.489166,36.59024,358.95026,24.418495,-1.219148
772,7.72,1.67953,41.42682,406.3971,25.982267,0.752181
773,7.73,1.635601,40.310715,395.44812,25.629875,0.307948
774,7.74,1.67953,41.42682,406.3971,25.982267,0.752181
775,7.75,1.752748,43.287067,424.64615,26.559221,1.479503
776,7.76,1.518451,37.334286,366.24933,24.665514,-0.907749
777,7.77,1.518451,37.334286,366.24933,24.665514,-0.907749
778,7.78,1.674805,41.30677,405.21942,25.944593,0.704689
779,7.79,1.650245,40.682774,399.09802,25.747885,0.456712
780,7.8,1.52832,37.585026,368.7091,24.748203,-0.803509
781,7.81,1.533095,37.706345,369.89923,24.788113,-0.753198
782,7.82,1.782036,44.03119,431.94595,26.78653,1.766054
783,7.83,1.738281,42.919506,421.04034,26.44622,1.337051
784,7.84,1.50381,36.9623,362.60016,24.542328,-1.063041
785,7.85,1.538086,37.833153,371.14322,24.82976,-0.700698
786,7.86,1.52832,37.585026,368.7091,24.748203,-0.803509
787,7.87,1.782036,44.03119,431.94595,26.78653,1.766054
788,7.88,1.679687,41.43081,406.43622,25.983519,0.753758
789,7.89,1.518451,37.334286,366.24933,24.665514,-0.907749
790,7.9,1.650245,40.682774,399.09802,25.747885,0.456712
791,7.91,1.738107,42.915085,420.99698,26.444859,1.335334
792,7.92,1.67953,41.42682,406.3971,25.982267,0.752181
793,7.93,1.591669,39.194534,384.49838,25.272547,-0.142509
794,7.94,1.577027,38.822525,380.84897,25.152327,-0.294063
795,7.95,1.68457,41.55487,407.6533,26.022392,0.802764
796,7.96,1.664889,41.054836,402.74792,25.865353,0.604796
797,7.97,1.533203,37.709087,369.92615,24.789015,-0.752061
798,7.98,1.50381,36.9623,362.60016,24.542328,-1.063041
799,7.99,1.606313,39.566593,388.1483,25.392216,0.008347
800,8.0,1.650245,40.682774,399.09802,25.747885,0.456712
801,8.01,1.489166,36.59024,358.95026,24.418495,-1.219148
802,8.02,1.533095,37.706345,369.89923,24.788113,-0.753198
803,8.03,1.664889,41.054836,402.74792,25.865353,0.604796
804,8.04,1.782036,44.03119,431.94595,26.78653,1.766054
805,8.05,1.606313,39.566593,388.1483,25.392216,0.008347
806,8.06,1.459878,35.84612,351.65045,24.168924,-1.533761
807,8.07,1.620957,39.938656,391.7982,25.511322,0.158497
808,8.08,1.68457,41.55487,407.6533,26.022392,0.802764
809,8.09,1.489166,36.59024,358.95026,24.418495,-1.219148
810,8.1,1.52832,37.585026,368.7091,24.748203,-0.803509
811,8.11,1.782036,44.03119,431.94595,26.78653,1.766054
812,8.12,1.68457,41.55487,407.6533,26.022392,0.802764
813,8.13,1.50381,36.9623,362.60016,24.542328,-1.063041
814,8.14,1.474522,36.21818,355.30035,24.294031,-1.37605
815,8.15,1.679687,41.43081,406.43622,25.983519,0.753758
816,8.16,1.669922,41.18271,404.00238,25.905603,0.655536
817,8.17,1.591669,39.194534,384.49838,25.272547,-0.142509
818,8.18,1.664889,41.054836,402.74792,25.865353,0.604796
819,8.19,1.635601,40.310715,395.44812,25.629875,0.307948
820,8.2,1.794311,44.34306,435.0054,26.881227,1.885431
821,8.21,1.67953,41.42682,406.3971,25.982267,0.752181
822,8.22,1.689453,41.678932,408.87033,26.061209,0.851696
823,8.23,1.650245,40.682774,399.09802,25.747885,0.456712
824,8.24,1.508789,37.088802,363.84116,24.58429,-1.010143
825,8.25,1.547739,38.078403,373.54916,24.910109,-0.599407
826,8.26,1.71875,42.423283,416.1724,26.292894,1.143764
827,8.27,1.664889,41.054836,402.74792,25.865353,0.604796
828,8.28,1.538086,37.833153,371.14322,24.82976,-0.700698
829,8.29,1.445233,35.474033,348.00027,24.04316,-1.692303
830,8.3,1.704102,42.05112,412.52148,26.17731,0.998058
831,8.31,1.708984,42.175156,413.73828,26.21589,1.046691
832,8.32,1.430592,35.10205,344.3511,23.916769,-1.851635
833,8.33,1.508789,37.088802,363.84116,24.58429,-1.010143
834,8.34,1.723463,42.543026,417.34708,26.329975,1.190509
835,8.35,1.752748,43.287067,424.64615,26.559221,1.479503
836,8.36,1.562383,38.450466,377.19907,25.031511,-0.446366
837,8.37,1.459878,35.84612,351.65045,24.168924,-1.533761
838,8.38,1.577027,38.822525,380.84897,25.152327,-0.294063
839,8.39,1.577027,38.822525,380.84897,25.152327,-0.294063
840,8.4,1.606313,39.566593,388.1483,25.392216,0.008347
841,8.41,1.547739,38.078403,373.54916,24.910109,-0.599407
842,8.42,1.577027,38.822525,380.84897,25.152327,-0.294063
843,8.43,1.430592,35.10205,344.3511,23.916769,-1.851635
844,8.44,1.650245,40.682774,399.09802,25.747885,0.456712
845,8.45,1.650245,40.682774,399.09802,25.747885,0.456712
846,8.46,1.723463,42.543026,417.34708,26.329975,1.190509
847,8.47,1.547739,38.078403,373.54916,24.910109,-0.599407
848,8.48,1.50381,36.9623,362.60016,24.542328,-1.063041
849,8.49,1.538086,37.833153,371.14322,24.82976,-0.700698
850,8.5,1.664889,41.054836,402.74792,25.865353,0.604796
851,8.51,1.67953,41.42682,406.3971,25.982267,0.752181
852,8.52,1.674805,41.30677,405.21942,25.944593,0.704689
853,8.53,1.650245,40.682774,399.09802,25.747885,0.456712
854,8.54,1.518555,37.336926,366.27524,24.666388,-0.906649
855,8.55,1.533203,37.709087,369.92615,24.789015,-0.752061
856,8.56,1.808781,44.710697,438.61197,26.99243,2.025616
857,8.57,1.669922,41.18271,404.00238,25.905603,0.655536
858,8.58,1.445233,35.474033,348.00027,24.04316,-1.692303
859,8.59,1.50381,36.9623,362.60016,24.542328,-1.063041
860,8.6,1.650245,40.682774,399.09802,25.747885,0.456712
861,8.61,1.591669,39.194534,384.49838,25.272547,-0.142509
862,8.62,1.50381,36.9623,362.60016,24.542328,-1.063041
863,8.63,1.459878,35.84612,351.65045,24.168924,-1.533761
864,8.64,1.67953,41.42682,406.3971,25.982267,0.752181
865,8.65,1.606313,39.566593,388.1483,25.392216,0.008347
866,8.66,1.547739,38.078403,373.54916,24.910109,-0.599407
867,8.67,1.407426,34.513474,338.57718,23.715406,-2.105477
868,8.68,1.689453,41.678932,408.87033,26.061209,0.851696
869,8.69,1.489166,36.59024,358.95026,24.418495,-1.219148
870,8.7,1.533095,37.706345,369.89923,24.788113,-0.753198
871,8.71,1.606313,39.566593,388.1483,25.392216,0.008347
872,8.72,1.669922,41.18271,404.00238,25.905603,0.655536
873,8.73,1.542969,37.957214,372.36026,24.870438,-0.649419
874,8.74,1.445233,35.474033,348.00027,24.04316,-1.692303
875,8.75,1.723463,42.543026,417.34708,26.329975,1.190509
876,8.76,1.68457,41.55487,407.6533,26.022392,0.802764
877,8.77,1.445233,35.474033,348.00027,24.04316,-1.692303
878,8.78,1.803793,44.58397,437.36874,26.95415,1.977358
879,8.79,1.664889,41.054836,402.74792,25.865353,0.604796
880,8.8,1.591669,39.194534,384.49838,25.272547,-0.142509
881,8.81,1.533203,37.709087,369.92615,24.789015,-0.752061
