,time,voltage,delp_mmh2o,delp_pa,velocity,di_sig
439,4.39,1.577148,38.8256,380.87912,25.153322,-0.465977
440,4.4,1.606445,39.569946,388.18118,25.393291,-0.000718
441,4.41,1.635742,40.314297,395.48325,25.631016,0.460184
442,4.42,1.606445,39.569946,388.18118,25.393291,-0.000718
443,4.43,1.591797,39.19779,384.53027,25.273596,-0.232788
444,4.44,1.650391,40.686485,399.1344,25.749058,0.689048
445,4.45,1.640625,40.43836,396.70032,25.670424,0.536589
446,4.46,1.591797,39.19779,384.53027,25.273596,-0.232788
447,4.47,1.621094,39.942135,391.83234,25.512434,0.230278
448,4.48,1.586914,39.073723,383.31323,25.233568,-0.310394
449,4.49,1.630859,40.190235,394.2662,25.591547,0.383662
450,4.5,1.645508,40.56242,397.91736,25.70977,0.612877
451,4.51,1.601562,39.445885,386.96414,25.353453,-0.077958
452,4.52,1.577148,38.8256,380.87912,25.153322,-0.465977
453,4.53,1.606445,39.569946,388.18118,25.393291,-0.000718
454,4.54,1.611328,39.69401,389.39825,25.433067,0.076401
455,4.55,1.630859,40.190235,394.2662,25.591547,0.383662
456,4.56,1.586914,39.073723,383.31323,25.233568,-0.310394
457,4.57,1.601562,39.445885,386.96414,25.353453,-0.077958
458,4.58,1.645508,40.56242,397.91736,25.70977,0.612877
459,4.59,1.665039,41.058647,402.7853,25.866554,0.916852
460,4.6,1.616211,39.818073,390.6153,25.472782,0.153399
461,4.61,1.591797,39.19779,384.53027,25.273596,-0.232788
462,4.62,1.334775,32.66763,320.46942,23.072521,-4.500273
463,4.63,1.601562,39.445885,386.96414,25.353453,-0.077958
464,4.64,1.640625,40.43836,396.70032,25.670424,0.536589
465,4.65,1.59668,39.32185,385.74734,25.31356,-0.155304
466,4.66,1.572266,38.70156,379.66232,25.11311,-0.543939
467,4.67,1.557617,38.329376,376.01117,24.992064,-0.778626
468,4.68,1.669922,41.18271,404.00238,25.905603,0.992562
469,4.69,1.645508,40.56242,397.91736,25.70977,0.612877
470,4.7,1.630859,40.190235,394.2662,25.591547,0.383662
471,4.71,1.572266,38.70156,379.66232,25.11311,-0.543939
472,4.72,1.601562,39.445885,386.96414,25.353453,-0.077958
473,4.73,1.59668,39.32185,385.74734,25.31356,-0.155304
474,4.74,1.59668,39.32185,385.74734,25.31356,-0.155304
475,4.75,1.616211,39.818073,390.6153,25.472782,0.153399
476,4.76,1.68457,41.55487,407.6533,26.022392,1.218995
477,4.77,1.586914,39.073723,383.31323,25.233568,-0.310394
478,4.78,1.499023,36.84068,361.40704,24.501917,-1.728933
479,4.79,1.557617,38.329376,376.01117,24.992064,-0.778626
480,4.8,1.694336,41.802994,410.08737,26.099966,1.369398
481,4.81,1.679687,41.43081,406.43622,25.983519,1.143625
482,4.82,1.52832,37.585026,368.7091,24.748203,-1.251427
483,4.83,1.523437,37.460964,367.49207,24.707325,-1.330683
484,4.84,1.616211,39.818073,390.6153,25.472782,0.153399
485,4.85,1.71875,42.423283,416.1724,26.292894,1.743448
486,4.86,1.679687,41.43081,406.43622,25.983519,1.143625
487,4.87,1.547852,38.081276,373.5773,24.911049,-0.935701
488,4.88,1.577148,38.8256,380.87912,25.153322,-0.465977
489,4.89,1.52832,37.585026,368.7091,24.748203,-1.251427
490,4.9,1.606445,39.569946,388.18118,25.393291,-0.000718
491,4.91,1.606445,39.569946,388.18118,25.393291,-0.000718
492,4.92,1.655273,40.81052,400.35123,25.788277,0.765087
493,4.93,1.591797,39.19779,384.53027,25.273596,-0.232788
494,4.94,1.606445,39.569946,388.18118,25.393291,-0.000718
495,4.95,1.586914,39.073723,383.31323,25.233568,-0.310394
496,4.96,1.591797,39.19779,384.53027,25.273596,-0.232788
497,4.97,1.552734,38.205315,374.79413,24.951586,-0.857108
498,4.98,1.679687,41.43081,406.43622,25.983519,1.143625
499,4.99,1.572266,38.70156,379.66232,25.11311,-0.543939
500,5.0,1.59668,39.32185,385.74734,25.31356,-0.155304
501,5.01,1.630859,40.190235,394.2662,25.591547,0.383662
502,5.02,1.650391,40.686485,399.1344,25.749058,0.689048
503,5.03,1.650391,40.686485,399.1344,25.749058,0.689048
504,5.04,1.630859,40.190235,394.2662,25.591547,0.383662
505,5.05,1.59668,39.32185,385.74734,25.31356,-0.155304
506,5.06,1.59668,39.32185,385.74734,25.31356,-0.155304
507,5.07,1.635742,40.314297,395.48325,25.631016,0.460184
508,5.08,1.591797,39.19779,384.53027,25.273596,-0.232788
509,5.09,1.538086,37.833153,371.14322,24.82976,-1.093305
510,5.1,1.547852,38.081276,373.5773,24.911049,-0.935701
511,5.11,1.586914,39.073723,383.31323,25.233568,-0.310394
512,5.12,1.572266,38.70156,379.66232,25.11311,-0.543939
513,5.13,1.640625,40.43836,396.70032,25.670424,0.536589
514,5.14,1.665039,41.058647,402.7853,25.866554,0.916852
515,5.15,1.538086,37.833153,371.14322,24.82976,-1.093305
516,5.16,1.518555,37.336926,366.27524,24.666388,-1.410055
517,5.17,1.665039,41.058647,402.7853,25.866554,0.916852
518,5.18,1.59668,39.32185,385.74734,25.31356,-0.155304
519,5.19,1.586914,39.073723,383.31323,25.233568,-0.310394
520,5.2,1.650391,40.686485,399.1344,25.749058,0.689048
521,5.21,1.557617,38.329376,376.01117,24.992064,-0.778626
522,5.22,1.538086,37.833153,371.14322,24.82976,-1.093305
523,5.23,1.586914,39.073723,383.31323,25.233568,-0.310394
524,5.24,1.645508,40.56242,397.91736,25.70977,0.612877
525,5.25,1.635742,40.314297,395.48325,25.631016,0.460184
526,5.26,1.630859,40.190235,394.2662,25.591547,0.383662
527,5.27,1.557617,38.329376,376.01117,24.992064,-0.778626
528,5.28,1.582031,38.94966,382.0962,25.193476,-0.388123
529,5.29,1.616211,39.818073,390.6153,25.472782,0.153399
530,5.3,1.586914,39.073723,383.31323,25.233568,-0.310394
531,5.31,1.582031,38.94966,382.0962,25.193476,-0.388123
532,5.32,1.601562,39.445885,386.96414,25.353453,-0.077958
533,5.33,1.645508,40.56242,397.91736,25.70977,0.612877
534,5.34,1.68457,41.55487,407.6533,26.022392,1.218995
535,5.35,1.586914,39.073723,383.31323,25.233568,-0.310394
536,5.36,1.572266,38.70156,379.66232,25.11311,-0.543939
537,5.37,1.547852,38.081276,373.5773,24.911049,-0.935701
538,5.38,1.601562,39.445885,386.96414,25.353453,-0.077958
539,5.39,1.713867,42.299217,414.95532,26.25442,1.668855
540,5.4,1.669922,41.18271,404.00238,25.905603,0.992562
541,5.41,1.513672,37.212864,365.0582,24.625372,-1.489575
542,5.42,1.557617,38.329376,376.01117,24.992064,-0.778626
543,5.43,1.665039,41.058647,402.7853,25.866554,0.916852
544,5.44,1.611328,39.69401,389.39825,25.433067,0.076401
545,5.45,1.586914,39.073723,383.31323,25.233568,-0.310394
546,5.46,1.601562,39.445885,386.96414,25.353453,-0.077958
547,5.47,1.616211,39.818073,390.6153,25.472782,0.153399
548,5.48,1.567383,38.5775,378.44528,25.072826,-0.622042
549,5.49,1.645508,40.56242,397.91736,25.70977,0.612877
550,5.5,1.611328,39.69401,389.39825,25.433067,0.076401
551,5.51,1.591797,39.19779,384.53027,25.273596,-0.232788
552,5.52,1.582031,38.94966,382.0962,25.193476,-0.388123
553,5.53,1.611328,39.69401,389.39825,25.433067,0.076401
554,5.54,1.621094,39.942135,391.83234,25.512434,0.230278
555,5.55,1.708984,42.175156,413.73828,26.21589,1.594152
556,5.56,1.591797,39.19779,384.53027,25.273596,-0.232788
557,5.57,1.547852,38.081276,373.5773,24.911049,-0.935701
558,5.58,1.542969,37.957214,372.36026,24.870438,-1.014439
559,5.59,1.68457,41.55487,407.6533,26.022392,1.218995
560,5.6,1.606445,39.569946,388.18118,25.393291,-0.000718
561,5.61,1.645508,40.56242,397.91736,25.70977,0.612877
562,5.62,1.630859,40.190235,394.2662,25.591547,0.383662
563,5.63,1.616211,39.818073,390.6153,25.472782,0.153399
564,5.64,1.567383,38.5775,378.44528,25.072826,-0.622042
565,5.65,1.368888,33.534336,328.97186,23.376589,-3.910743
566,5.66,1.738281,42.919506,421.04034,26.44622,2.040721
567,5.67,1.650391,40.686485,399.1344,25.749058,0.689048
568,5.68,1.479492,36.34445,356.5391,24.336344,-2.04995
569,5.69,1.552734,38.205315,374.79413,24.951586,-0.857108
570,5.7,1.713867,42.299217,414.95532,26.25442,1.668855
571,5.71,1.665039,41.058647,402.7853,25.866554,0.916852
572,5.72,1.557617,38.329376,376.01117,24.992064,-0.778626
573,5.73,1.625977,40.066196,393.0494,25.552025,0.307037
574,5.74,1.616211,39.818073,390.6153,25.472782,0.153399
575,5.75,1.591797,39.19779,384.53027,25.273596,-0.232788
576,5.76,1.5625,38.453438,377.2282,25.032478,-0.700271
577,5.77,1.635742,40.314297,395.48325,25.631016,0.460184
578,5.78,1.582031,38.94966,382.0962,25.193476,-0.388123
579,5.79,1.601562,39.445885,386.96414,25.353453,-0.077958
580,5.8,1.621094,39.942135,391.83234,25.512434,0.230278
581,5.81,1.601562,39.445885,386.96414,25.353453,-0.077958
582,5.82,1.572266,38.70156,379.66232,25.11311,-0.543939
583,5.83,1.591797,39.19779,384.53027,25.273596,-0.232788
584,5.84,1.572266,38.70156,379.66232,25.11311,-0.543939
585,5.85,1.660156,40.93458,401.56827,25.827446,0.841027
586,5.86,1.611328,39.69401,389.39825,25.433067,0.076401
587,5.87,1.557617,38.329376,376.01117,24.992064,-0.778626
588,5.88,1.582031,38.94966,382.0962,25.193476,-0.388123
589,5.89,1.616211,39.818073,390.6153,25.472782,0.153399
590,5.9,1.586914,39.073723,383.31323,25.233568,-0.310394
591,5.91,1.635742,40.314297,395.48325,25.631016,0.460184
592,5.92,1.655273,40.81052,400.35123,25.788277,0.765087
593,5.93,1.577148,38.8256,380.87912,25.153322,-0.465977
594,5.94,1.547852,38.081276,373.5773,24.911049,-0.935701
595,5.95,1.567383,38.5775,378.44528,25.072826,-0.622042
596,5.96,1.650391,40.686485,399.1344,25.749058,0.689048
597,5.97,1.630859,40.190235,394.2662,25.591547,0.383662
598,5.98,1.542969,37.957214,372.36026,24.870438,-1.014439
599,5.99,1.591797,39.19779,384.53027,25.273596,-0.232788
600,6.0,1.611328,39.69401,389.39825,25.433067,0.076401
601,6.01,1.582031,38.94966,382.0962,25.193476,-0.388123
602,6.02,1.625977,40.066196,393.0494,25.552025,0.307037
603,6.03,1.650391,40.686485,399.1344,25.749058,0.689048
604,6.04,1.577148,38.8256,380.87912,25.153322,-0.465977
605,6.05,1.630859,40.190235,394.2662,25.591547,0.383662
606,6.06,1.625977,40.066196,393.0494,25.552025,0.307037
607,6.07,1.572266,38.70156,379.66232,25.11311,-0.543939
608,6.08,1.547852,38.081276,373.5773,24.911049,-0.935701
609,6.09,1.616211,39.818073,390.6153,25.472782,0.153399
610,6.1,1.669922,41.18271,404.00238,25.905603,0.992562
611,6.11,1.660156,40.93458,401.56827,25.827446,0.841027
612,6.12,1.523437,37.460964,367.49207,24.707325,-1.330683
613,6.13,1.503906,36.96474,362.62408,24.543139,-1.649013
614,6.14,1.689453,41.678932,408.87033,26.061209,1.294252
615,6.15,1.75293,43.29169,424.6915,26.56064,2.26256
616,6.16,1.577148,38.8256,380.87912,25.153322,-0.465977
617,6.17,1.508789,37.088802,363.84116,24.58429,-1.569227
618,6.18,1.630859,40.190235,394.2662,25.591547,0.383662
619,6.19,1.699219,41.927055,411.30444,26.138668,1.444432
620,6.2,1.630859,40.190235,394.2662,25.591547,0.383662
621,6.21,1.616211,39.818073,390.6153,25.472782,0.153399
622,6.22,1.577148,38.8256,380.87912,25.153322,-0.465977
623,6.23,1.557617,38.329376,376.01117,24.992064,-0.778626
624,6.24,1.650391,40.686485,399.1344,25.749058,0.689048
625,6.25,1.655273,40.81052,400.35123,25.788277,0.765087
626,6.26,1.630859,40.190235,394.2662,25.591547,0.383662
627,6.27,1.533203,37.709087,369.92615,24.789015,-1.172301
628,6.28,1.635742,40.314297,395.48325,25.631016,0.460184
629,6.29,1.625977,40.066196,393.0494,25.552025,0.307037
630,6.3,1.591797,39.19779,384.53027,25.273596,-0.232788
631,6.31,1.606445,39.569946,388.18118,25.393291,-0.000718
632,6.32,1.640625,40.43836,396.70032,25.670424,0.536589
633,6.33,1.611328,39.69401,389.39825,25.433067,0.076401
634,6.34,1.582031,38.94966,382.0962,25.193476,-0.388123
635,6.35,1.616211,39.818073,390.6153,25.472782,0.153399
636,6.36,1.699219,41.927055,411.30444,26.138668,1.444432
637,6.37,1.71875,42.423283,416.1724,26.292894,1.743448
638,6.38,1.567383,38.5775,378.44528,25.072826,-0.622042
639,6.39,1.52832,37.585026,368.7091,24.748203,-1.251427
640,6.4,1.640625,40.43836,396.70032,25.670424,0.536589
641,6.41,1.679687,41.43081,406.43622,25.983519,1.143625
642,6.42,1.533203,37.709087,369.92615,24.789015,-1.172301
643,6.43,1.5625,38.453438,377.2282,25.032478,-0.700271
644,6.44,1.71875,42.423283,416.1724,26.292894,1.743448
645,6.45,1.635742,40.314297,395.48325,25.631016,0.460184
646,6.46,1.567383,38.5775,378.44528,25.072826,-0.622042
647,6.47,1.630859,40.190235,394.2662,25.591547,0.383662
648,6.48,1.674805,41.30677,405.21942,25.944593,1.068158
649,6.49,1.591797,39.19779,384.53027,25.273596,-0.232788
650,6.5,1.616211,39.818073,390.6153,25.472782,0.153399
651,6.51,1.679687,41.43081,406.43622,25.983519,1.143625
652,6.52,1.640625,40.43836,396.70032,25.670424,0.536589
653,6.53,1.533203,37.709087,369.92615,24.789015,-1.172301
654,6.54,1.577148,38.8256,380.87912,25.153322,-0.465977
655,6.55,1.621094,39.942135,391.83234,25.512434,0.230278
656,6.56,1.679687,41.43081,406.43622,25.983519,1.143625
657,6.57,1.59668,39.32185,385.74734,25.31356,-0.155304
658,6.58,1.567383,38.5775,378.44528,25.072826,-0.622042
659,6.59,1.635742,40.314297,395.48325,25.631016,0.460184
660,6.6,1.601562,39.445885,386.96414,25.353453,-0.077958
661,6.61,1.533203,37.709087,369.92615,24.789015,-1.172301
662,6.62,1.635742,40.314297,395.48325,25.631016,0.460184
663,6.63,1.640625,40.43836,396.70032,25.670424,0.536589
664,6.64,1.591797,39.19779,384.53027,25.273596,-0.232788
665,6.65,1.645508,40.56242,397.91736,25.70977,0.612877
666,6.66,1.635742,40.314297,395.48325,25.631016,0.460184
667,6.67,1.547852,38.081276,373.5773,24.911049,-0.935701
668,6.68,1.582031,38.94966,382.0962,25.193476,-0.388123
669,6.69,1.582031,38.94966,382.0962,25.193476,-0.388123
670,6.7,1.572266,38.70156,379.66232,25.11311,-0.543939
671,6.71,1.577148,38.8256,380.87912,25.153322,-0.465977
672,6.72,1.669922,41.18271,404.00238,25.905603,0.992562
673,6.73,1.606445,39.569946,388.18118,25.393291,-0.000718
674,6.74,1.59668,39.32185,385.74734,25.31356,-0.155304
675,6.75,1.582031,38.94966,382.0962,25.193476,-0.388123
676,6.76,1.669922,41.18271,404.00238,25.905603,0.992562
677,6.77,1.621094,39.942135,391.83234,25.512434,0.230278
678,6.78,1.616211,39.818073,390.6153,25.472782,0.153399
679,6.79,1.59668,39.32185,385.74734,25.31356,-0.155304
680,6.8,1.606445,39.569946,388.18118,25.393291,-0.000718
681,6.81,1.557617,38.329376,376.01117,24.992064,-0.778626
682,6.82,1.635742,40.314297,395.48325,25.631016,0.460184
683,6.83,1.669922,41.18271,404.00238,25.905603,0.992562
684,6.84,1.59668,39.32185,385.74734,25.31356,-0.155304
685,6.85,1.577148,38.8256,380.87912,25.153322,-0.465977
686,6.86,1.679687,41.43081,406.43622,25.983519,1.143625
687,6.87,1.59668,39.32185,385.74734,25.31356,-0.155304
688,6.88,1.577148,38.8256,380.87912,25.153322,-0.465977
689,6.89,1.601562,39.445885,386.96414,25.353453,-0.077958
690,6.9,1.606445,39.569946,388.18118,25.393291,-0.000718
691,6.91,1.660156,40.93458,401.56827,25.827446,0.841027
692,6.92,1.665039,41.058647,402.7853,25.866554,0.916852
693,6.93,1.582031,38.94966,382.0962,25.193476,-0.388123
694,6.94,1.503906,36.96474,362.62408,24.543139,-1.649013
695,6.95,1.660156,40.93458,401.56827,25.827446,0.841027
696,6.96,1.68457,41.55487,407.6533,26.022392,1.218995
697,6.97,1.533203,37.709087,369.92615,24.789015,-1.172301
698,6.98,1.577148,38.8256,380.87912,25.153322,-0.465977
699,6.99,1.68457,41.55487,407.6533,26.022392,1.218995
700,7.0,1.621094,39.942135,391.83234,25.512434,0.230278
701,7.01,1.586914,39.073723,383.31323,25.233568,-0.310394
702,7.02,1.621094,39.942135,391.83234,25.512434,0.230278
703,7.03,1.601562,39.445885,386.96414,25.353453,-0.077958
704,7.04,1.567383,38.5775,378.44528,25.072826,-0.622042
705,7.05,1.635742,40.314297,395.48325,25.631016,0.460184
706,7.06,1.738281,42.919506,421.04034,26.44622,2.040721
707,7.07,1.577148,38.8256,380.87912,25.153322,-0.465977
708,7.08,1.542969,37.957214,372.36026,24.870438,-1.014439
709,7.09,1.59668,39.32185,385.74734,25.31356,-0.155304
710,7.1,1.704102,42.05112,412.52148,26.17731,1.519355
711,7.11,1.635742,40.314297,395.48325,25.631016,0.460184
712,7.12,1.5625,38.453438,377.2282,25.032478,-0.700271
713,7.13,1.52832,37.585026,368.7091,24.748203,-1.251427
714,7.14,1.674805,41.30677,405.21942,25.944593,1.068158
715,7.15,1.679687,41.43081,406.43622,25.983519,1.143625
716,7.16,1.601562,39.445885,386.96414,25.353453,-0.077958
717,7.17,1.625977,40.066196,393.0494,25.552025,0.307037
718,7.18,1.616211,39.818073,390.6153,25.472782,0.153399
719,7.19,1.59668,39.32185,385.74734,25.31356,-0.155304
720,7.2,1.660156,40.93458,401.56827,25.827446,0.841027
721,7.21,1.616211,39.818073,390.6153,25.472782,0.153399
722,7.22,1.601562,39.445885,386.96414,25.353453,-0.077958
723,7.23,1.630859,40.190235,394.2662,25.591547,0.383662
724,7.24,1.635742,40.314297,395.48325,25.631016,0.460184
725,7.25,1.611328,39.69401,389.39825,25.433067,0.076401
726,7.26,1.577148,38.8256,380.87912,25.153322,-0.465977
727,7.27,1.660156,40.93458,401.56827,25.827446,0.841027
728,7.28,1.601562,39.445885,386.96414,25.353453,-0.077958
729,7.29,1.625977,40.066196,393.0494,25.552025,0.307037
730,7.3,1.557617,38.329376,376.01117,24.992064,-0.778626
731,7.31,1.640625,40.43836,396.70032,25.670424,0.536589
732,7.32,1.621094,39.942135,391.83234,25.512434,0.230278
733,7.33,1.650391,40.686485,399.1344,25.749058,0.689048
734,7.34,1.611328,39.69401,389.39825,25.433067,0.076401
735,7.35,1.606445,39.569946,388.18118,25.393291,-0.000718
736,7.36,1.577148,38.8256,380.87912,25.153322,-0.465977
737,7.37,1.68457,41.55487,407.6533,26.022392,1.218995
738,7.38,1.665039,41.058647,402.7853,25.866554,0.916852
739,7.39,1.591797,39.19779,384.53027,25.273596,-0.232788
740,7.4,1.547852,38.081276,373.5773,24.911049,-0.935701
741,7.41,1.655273,40.81052,400.35123,25.788277,0.765087
742,7.42,1.635742,40.314297,395.48325,25.631016,0.460184
743,7.43,1.591797,39.19779,384.53027,25.273596,-0.232788
744,7.44,1.645508,40.56242,397.91736,25.70977,0.612877
745,7.45,1.708984,42.175156,413.73828,26.21589,1.594152
746,7.46,1.52832,37.585026,368.7091,24.748203,-1.251427
747,7.47,1.582031,38.94966,382.0962,25.193476,-0.388123
748,7.48,1.645508,40.56242,397.91736,25.70977,0.612877
749,7.49,1.640625,40.43836,396.70032,25.670424,0.536589
750,7.5,1.557617,38.329376,376.01117,24.992064,-0.778626
751,7.51,1.523437,37.460964,367.49207,24.707325,-1.330683
752,7.52,1.665039,41.058647,402.7853,25.866554,0.916852
753,7.53,1.738281,42.919506,421.04034,26.44622,2.040721
754,7.54,1.660156,40.93458,401.56827,25.827446,0.841027
755,7.55,1.542969,37.957214,372.36026,24.870438,-1.014439
756,7.56,1.572266,38.70156,379.66232,25.11311,-0.543939
757,7.57,1.645508,40.56242,397.91736,25.70977,0.612877
758,7.58,1.640625,40.43836,396.70032,25.670424,0.536589
759,7.59,1.577148,38.8256,380.87912,25.153322,-0.465977
760,7.6,1.5625,38.453438,377.2282,25.032478,-0.700271
761,7.61,1.650391,40.686485,399.1344,25.749058,0.689048
762,7.62,1.621094,39.942135,391.83234,25.512434,0.230278
763,7.63,1.577148,38.8256,380.87912,25.153322,-0.465977
764,7.64,1.630859,40.190235,394.2662,25.591547,0.383662
765,7.65,1.645508,40.56242,397.91736,25.70977,0.612877
766,7.66,1.52832,37.585026,368.7091,24.748203,-1.251427
767,7.67,1.557617,38.329376,376.01117,24.992064,-0.778626
768,7.68,1.669922,41.18271,404.00238,25.905603,0.992562
769,7.69,1.679687,41.43081,406.43622,25.983519,1.143625
770,7.7,1.538086,37.833153,371.14322,24.82976,-1.093305
771,7.71,1.567383,38.5775,378.44528,25.072826,-0.622042
772,7.72,1.630859,40.190235,394.2662,25.591547,0.383662
773,7.73,1.616211,39.818073,390.6153,25.472782,0.153399
774,7.74,1.630859,40.190235,394.2662,25.591547,0.383662
775,7.75,1.655273,40.81052,400.35123,25.788277,0.765087
776,7.76,1.577148,38.8256,380.87912,25.153322,-0.465977
777,7.77,1.577148,38.8256,380.87912,25.153322,-0.465977
778,7.78,1.674805,41.30677,405.21942,25.944593,1.068158
779,7.79,1.621094,39.942135,391.83234,25.512434,0.230278
780,7.8,1.52832,37.585026,368.7091,24.748203,-1.251427
781,7.81,1.582031,38.94966,382.0962,25.193476,-0.388123
782,7.82,1.665039,41.058647,402.7853,25.866554,0.916852
783,7.83,1.738281,42.919506,421.04034,26.44622,2.040721
784,7.84,1.572266,38.70156,379.66232,25.11311,-0.543939
785,7.85,1.538086,37.833153,371.14322,24.82976,-1.093305
786,7.86,1.52832,37.585026,368.7091,24.748203,-1.251427
787,7.87,1.665039,41.058647,402.7853,25.866554,0.916852
788,7.88,1.679687,41.43081,406.43622,25.983519,1.143625
789,7.89,1.577148,38.8256,380.87912,25.153322,-0.465977
790,7.9,1.621094,39.942135,391.83234,25.512434,0.230278
791,7.91,1.650391,40.686485,399.1344,25.749058,0.689048
792,7.92,1.630859,40.190235,394.2662,25.591547,0.383662
793,7.93,1.601562,39.445885,386.96414,25.353453,-0.077958
794,7.94,1.59668,39.32185,385.74734,25.31356,-0.155304
795,7.95,1.68457,41.55487,407.6533,26.022392,1.218995
796,7.96,1.625977,40.066196,393.0494,25.552025,0.307037
797,7.97,1.533203,37.709087,369.92615,24.789015,-1.172301
798,7.98,1.572266,38.70156,379.66232,25.11311,-0.543939
799,7.99,1.606445,39.569946,388.18118,25.393291,-0.000718
800,8.0,1.621094,39.942135,391.83234,25.512434,0.230278
801,8.01,1.567383,38.5775,378.44528,25.072826,-0.622042
802,8.02,1.582031,38.94966,382.0962,25.193476,-0.388123
803,8.03,1.625977,40.066196,393.0494,25.552025,0.307037
804,8.04,1.665039,41.058647,402.7853,25.866554,0.916852
805,8.05,1.606445,39.569946,388.18118,25.393291,-0.000718
806,8.06,1.557617,38.329376,376.01117,24.992064,-0.778626
807,8.07,1.611328,39.69401,389.39825,25.433067,0.076401
808,8.08,1.68457,41.55487,407.6533,26.022392,1.218995
809,8.09,1.567383,38.5775,378.44528,25.072826,-0.622042
810,8.1,1.52832,37.585026,368.7091,24.748203,-1.251427
811,8.11,1.665039,41.058647,402.7853,25.866554,0.916852
812,8.12,1.68457,41.55487,407.6533,26.022392,1.218995
813,8.13,1.572266,38.70156,379.66232,25.11311,-0.543939
814,8.14,1.5625,38.453438,377.2282,25.032478,-0.700271
815,8.15,1.679687,41.43081,406.43622,25.983519,1.143625
816,8.16,1.669922,41.18271,404.00238,25.905603,0.992562
817,8.17,1.601562,39.445885,386.96414,25.353453,-0.077958
818,8.18,1.625977,40.066196,393.0494,25.552025,0.307037
819,8.19,1.616211,39.818073,390.6153,25.472782,0.153399
820,8.2,1.808792,44.71098,438.6147,26.992514,3.099887
821,8.21,1.630859,40.190235,394.2662,25.591547,0.383662
822,8.22,1.689453,41.678932,408.87033,26.061209,1.294252
823,8.23,1.621094,39.942135,391.83234,25.512434,0.230278
824,8.24,1.508789,37.088802,363.84116,24.58429,-1.569227
825,8.25,1.586914,39.073723,383.31323,25.233568,-0.310394
826,8.26,1.71875,42.423283,416.1724,26.292894,1.743448
827,8.27,1.625977,40.066196,393.0494,25.552025,0.307037
828,8.28,1.538086,37.833153,371.14322,24.82976,-1.093305
829,8.29,1.552734,38.205315,374.79413,24.951586,-0.857108
830,8.3,1.704102,42.05112,412.52148,26.17731,1.519355
831,8.31,1.708984,42.175156,413.73828,26.21589,1.594152
832,8.32,1.547852,38.081276,373.5773,24.911049,-0.935701
833,8.33,1.508789,37.088802,363.84116,24.58429,-1.569227
834,8.34,1.645508,40.56242,397.91736,25.70977,0.612877
835,8.35,1.655273,40.81052,400.35123,25.788277,0.765087
836,8.36,1.591797,39.19779,384.53027,25.273596,-0.232788
837,8.37,1.557617,38.329376,376.01117,24.992064,-0.778626
838,8.38,1.59668,39.32185,385.74734,25.31356,-0.155304
839,8.39,1.59668,39.32185,385.74734,25.31356,-0.155304
840,8.4,1.606445,39.569946,388.18118,25.393291,-0.000718
841,8.41,1.586914,39.073723,383.31323,25.233568,-0.310394
842,8.42,1.59668,39.32185,385.74734,25.31356,-0.155304
843,8.43,1.547852,38.081276,373.5773,24.911049,-0.935701
844,8.44,1.621094,39.942135,391.83234,25.512434,0.230278
845,8.45,1.621094,39.942135,391.83234,25.512434,0.230278
846,8.46,1.645508,40.56242,397.91736,25.70977,0.612877
847,8.47,1.586914,39.073723,383.31323,25.233568,-0.310394
848,8.48,1.572266,38.70156,379.66232,25.11311,-0.543939
849,8.49,1.538086,37.833153,371.14322,24.82976,-1.093305
850,8.5,1.625977,40.066196,393.0494,25.552025,0.307037
851,8.51,1.630859,40.190235,394.2662,25.591547,0.383662
852,8.52,1.674805,41.30677,405.21942,25.944593,1.068158
853,8.53,1.621094,39.942135,391.83234,25.512434,0.230278
854,8.54,1.518555,37.336926,366.27524,24.666388,-1.410055
855,8.55,1.533203,37.709087,369.92615,24.789015,-1.172301
856,8.56,1.882319,46.57908,456.94077,27.55064,4.181993
857,8.57,1.669922,41.18271,404.00238,25.905603,0.992562
858,8.58,1.552734,38.205315,374.79413,24.951586,-0.857108
859,8.59,1.572266,38.70156,379.66232,25.11311,-0.543939
860,8.6,1.621094,39.942135,391.83234,25.512434,0.230278
861,8.61,1.601562,39.445885,386.96414,25.353453,-0.077958
862,8.62,1.572266,38.70156,379.66232,25.11311,-0.543939
863,8.63,1.557617,38.329376,376.01117,24.992064,-0.778626
864,8.64,1.630859,40.190235,394.2662,25.591547,0.383662
865,8.65,1.606445,39.569946,388.18118,25.393291,-0.000718
866,8.66,1.586914,39.073723,383.31323,25.233568,-0.310394
867,8.67,1.346884,32.97528,323.48752,23.180912,-4.290124
868,8.68,1.689453,41.678932,408.87033,26.061209,1.294252
869,8.69,1.567383,38.5775,378.44528,25.072826,-0.622042
870,8.7,1.582031,38.94966,382.0962,25.193476,-0.388123
871,8.71,1.606445,39.569946,388.18118,25.393291,-0.000718
872,8.72,1.669922,41.18271,404.00238,25.905603,0.992562
873,8.73,1.542969,37.957214,372.36026,24.870438,-1.014439
874,8.74,1.552734,38.205315,374.79413,24.951586,-0.857108
875,8.75,1.645508,40.56242,397.91736,25.70977,0.612877
876,8.76,1.68457,41.55487,407.6533,26.022392,1.218995
877,8.77,1.552734,38.205315,374.79413,24.951586,-0.857108
878,8.78,1.856972,45.93509,450.6232,27.359524,3.811451
879,8.79,1.625977,40.066196,393.0494,25.552025,0.307037
880,8.8,1.601562,39.445885,386.96414,25.353453,-0.077958
881,8.81,1.533203,37.709087,369.92615,24.789015,-1.172301
